time,demand
25-08-2020 16,2658.23
25-08-2020 17,2733.83
25-08-2020 18,2770.00
25-08-2020 19,2748.98
25-08-2020 20,2790.00
25-08-2020 21,2743.39
25-08-2020 22,2625.71
25-08-2020 23,2499.48
25-08-2020 00,2502.13
26-08-2020 01,2393.20
26-08-2020 02,2266.88
26-08-2020 03,2167.62
26-08-2020 04,2104.67
26-08-2020 05,2075.58
26-08-2020 06,2070.95
26-08-2020 07,1940.00
26-08-2020 08,2049.33
26-08-2020 09,2173.74
26-08-2020 10,2258.23
26-08-2020 11,2307.44
26-08-2020 12,2375.58
26-08-2020 13,2436.16
26-08-2020 14,2494.88
26-08-2020 15,2582.70
26-08-2020 16,2656.87
26-08-2020 17,2720.00
26-08-2020 18,2720.08
26-08-2020 19,2688.58
26-08-2020 20,2760.00
26-08-2020 21,2692.83
26-08-2020 22,2573.30
26-08-2020 23,2456.38
26-08-2020 00,2442.45
27-08-2020 01,2352.49
27-08-2020 02,2229.61
27-08-2020 03,2124.01
27-08-2020 04,2061.12
27-08-2020 05,2051.75
27-08-2020 06,2039.43
27-08-2020 07,1910.00
27-08-2020 08,2018.72
27-08-2020 09,2121.15
27-08-2020 10,2204.66
27-08-2020 11,2262.04
27-08-2020 12,2331.14
27-08-2020 13,2376.01
27-08-2020 14,2392.59
27-08-2020 15,2438.92
27-08-2020 16,2484.52
27-08-2020 17,2529.37
27-08-2020 18,2560.00
27-08-2020 19,2545.64
27-08-2020 20,2650.00
27-08-2020 21,2579.70
27-08-2020 22,2455.63
27-08-2020 23,2339.38
27-08-2020 00,2336.75
28-08-2020 01,2243.08
28-08-2020 02,2122.49
28-08-2020 03,2022.05
28-08-2020 04,1945.68
28-08-2020 05,1915.72
28-08-2020 06,1880.25
28-08-2020 07,1747.03
28-08-2020 08,1657.15
28-08-2020 09,1500.00
28-08-2020 10,1574.69
28-08-2020 11,1626.67
28-08-2020 12,1723.56
28-08-2020 13,1821.90
28-08-2020 14,1879.69
28-08-2020 15,1952.45
28-08-2020 16,2034.52
28-08-2020 17,2147.68
28-08-2020 18,2223.67
28-08-2020 19,2260.00
28-08-2020 20,2418.81
28-08-2020 21,2420.00
28-08-2020 22,2375.47
28-08-2020 23,2336.30
28-08-2020 00,2347.46
29-08-2020 01,2297.48
29-08-2020 02,2228.18
29-08-2020 03,2125.02
29-08-2020 04,2062.74
29-08-2020 05,2038.99
29-08-2020 06,2014.63
29-08-2020 07,1880.00
29-08-2020 08,1992.54
29-08-2020 09,2104.05
29-08-2020 10,2206.24
29-08-2020 11,2319.97
29-08-2020 12,2439.49
29-08-2020 13,2533.91
29-08-2020 14,2633.16
29-08-2020 15,2748.73
29-08-2020 16,2829.75
29-08-2020 17,2925.31
29-08-2020 18,2950.00
29-08-2020 19,2958.74
29-08-2020 20,3040.00
29-08-2020 21,3031.53
29-08-2020 22,2937.37
29-08-2020 23,2823.88
29-08-2020 00,2871.24
30-08-2020 01,2770.59
30-08-2020 02,2622.97
30-08-2020 03,2509.91
30-08-2020 04,2395.22
30-08-2020 05,2356.10
30-08-2020 06,2319.22
30-08-2020 07,2155.00
30-08-2020 08,2282.53
30-08-2020 09,2449.09
30-08-2020 10,2555.87
30-08-2020 11,2655.68
30-08-2020 12,2762.24
30-08-2020 13,2889.35
30-08-2020 14,2960.75
30-08-2020 15,3051.57
30-08-2020 16,3118.27
30-08-2020 17,3193.84
30-08-2020 18,3210.00
30-08-2020 19,3207.48
30-08-2020 20,3260.00
30-08-2020 21,3210.53
30-08-2020 22,3104.61
30-08-2020 23,2989.64
30-08-2020 00,3011.28
31-08-2020 01,2915.65
31-08-2020 02,2757.17
31-08-2020 03,2646.82
31-08-2020 04,2553.48
31-08-2020 05,2520.77
31-08-2020 06,2486.50
31-08-2020 07,2300.00
31-08-2020 08,2418.16
31-08-2020 09,2598.43
31-08-2020 10,2751.73
31-08-2020 11,2875.84
31-08-2020 12,2972.39
31-08-2020 13,3073.99
31-08-2020 14,3145.24
31-08-2020 15,3239.08
31-08-2020 16,3299.27
31-08-2020 17,3370.00
31-08-2020 18,3361.61
31-08-2020 19,3313.10
31-08-2020 20,3340.00
31-08-2020 21,3307.54
31-08-2020 22,3190.02
31-08-2020 23,3087.78
31-08-2020 00,3096.97
01-09-2020 01,2980.70
01-09-2020 02,2806.09
01-09-2020 03,2684.70
01-09-2020 04,2578.88
01-09-2020 05,2540.78
01-09-2020 06,2504.64
01-09-2020 07,2360.00
01-09-2020 08,2471.79
01-09-2020 09,2622.37
01-09-2020 10,2760.06
01-09-2020 11,2847.34
01-09-2020 12,2943.61
01-09-2020 13,3078.39
01-09-2020 14,3207.33
01-09-2020 15,3286.58
01-09-2020 16,3380.00
01-09-2020 17,3351.13
01-09-2020 18,3290.11
01-09-2020 19,3164.22
01-09-2020 20,3220.00
01-09-2020 21,3135.46
01-09-2020 22,3009.85
01-09-2020 23,2888.43
01-09-2020 00,2851.54
02-09-2020 01,2730.17
02-09-2020 02,2587.68
02-09-2020 03,2460.58
02-09-2020 04,2385.59
02-09-2020 05,2361.15
02-09-2020 06,2344.20
02-09-2020 07,2200.00
02-09-2020 08,2328.75
02-09-2020 09,2477.01
02-09-2020 10,2589.84
02-09-2020 11,2656.89
02-09-2020 12,2743.00
02-09-2020 13,2840.60
02-09-2020 14,2921.53
02-09-2020 15,3027.98
02-09-2020 16,3112.23
02-09-2020 17,3150.00
02-09-2020 18,3149.06
02-09-2020 19,3040.49
02-09-2020 20,3110.00
02-09-2020 21,3062.39
02-09-2020 22,2954.88
02-09-2020 23,2871.94
02-09-2020 00,2871.42
03-09-2020 01,2772.28
03-09-2020 02,2640.42
03-09-2020 03,2518.20
03-09-2020 04,2437.43
03-09-2020 05,2415.40
03-09-2020 06,2395.06
03-09-2020 07,2260.00
03-09-2020 08,2380.56
03-09-2020 09,2552.88
03-09-2020 10,2689.35
03-09-2020 11,2790.66
03-09-2020 12,2907.40
03-09-2020 13,3027.90
03-09-2020 14,3118.76
03-09-2020 15,3211.65
03-09-2020 16,3268.45
03-09-2020 17,3290.00
03-09-2020 18,3279.96
03-09-2020 19,3198.55
03-09-2020 20,3250.00
03-09-2020 21,3195.70
03-09-2020 22,3070.63
03-09-2020 23,2941.57
03-09-2020 00,2987.63
04-09-2020 01,2914.17
04-09-2020 02,2795.94
04-09-2020 03,2675.57
04-09-2020 04,2566.00
04-09-2020 05,2499.93
04-09-2020 06,2446.75
04-09-2020 07,2286.43
04-09-2020 08,2179.27
04-09-2020 09,2080.00
04-09-2020 10,2175.22
04-09-2020 11,2257.03
04-09-2020 12,2365.59
04-09-2020 13,2460.20
04-09-2020 14,2573.12
04-09-2020 15,2668.60
04-09-2020 16,2761.74
04-09-2020 17,2892.34
04-09-2020 18,2955.59
04-09-2020 19,2590.00
04-09-2020 20,3020.00
04-09-2020 21,3023.45
04-09-2020 22,2971.75
04-09-2020 23,2951.04
04-09-2020 00,2963.86
05-09-2020 01,2923.31
05-09-2020 02,2824.55
05-09-2020 03,2724.56
05-09-2020 04,2629.02
05-09-2020 05,2586.48
05-09-2020 06,2549.40
05-09-2020 07,2370.00
05-09-2020 08,2471.30
05-09-2020 09,2618.00
05-09-2020 10,2761.59
05-09-2020 11,2864.04
05-09-2020 12,2979.10
05-09-2020 13,3083.22
05-09-2020 14,3150.22
05-09-2020 15,3254.53
05-09-2020 16,3345.54
05-09-2020 17,3400.00
05-09-2020 18,3410.80
05-09-2020 19,3357.82
05-09-2020 20,3430.00
05-09-2020 21,3406.67
05-09-2020 22,3289.82
05-09-2020 23,3190.27
05-09-2020 00,3191.24
06-09-2020 01,3082.03
06-09-2020 02,2925.29
06-09-2020 03,2796.53
06-09-2020 04,2689.40
06-09-2020 05,2637.07
06-09-2020 06,2605.47
06-09-2020 07,2450.00
06-09-2020 08,2564.53
06-09-2020 09,2718.91
06-09-2020 10,2875.27
06-09-2020 11,2978.43
06-09-2020 12,3052.31
06-09-2020 13,3157.14
06-09-2020 14,3264.92
06-09-2020 15,3377.13
06-09-2020 16,3449.75
06-09-2020 17,3480.00
06-09-2020 18,3472.49
06-09-2020 19,3390.36
06-09-2020 20,3420.00
06-09-2020 21,3377.18
06-09-2020 22,3282.77
06-09-2020 23,3195.83
06-09-2020 00,3180.06
07-09-2020 01,3061.17
07-09-2020 02,2909.58
07-09-2020 03,2783.55
07-09-2020 04,2682.06
07-09-2020 05,2635.31
07-09-2020 06,2612.95
07-09-2020 07,2460.00
07-09-2020 08,2596.78
07-09-2020 09,2779.10
07-09-2020 10,2888.62
07-09-2020 11,2970.72
07-09-2020 12,3067.56
07-09-2020 13,3167.64
07-09-2020 14,3269.23
07-09-2020 15,3375.97
07-09-2020 16,3455.47
07-09-2020 17,3495.00
07-09-2020 18,3493.65
07-09-2020 19,3420.60
07-09-2020 20,3440.00
07-09-2020 21,3409.59
07-09-2020 22,3321.24
07-09-2020 23,3220.36
07-09-2020 00,3211.04
08-09-2020 01,3066.47
08-09-2020 02,2902.85
08-09-2020 03,2783.51
08-09-2020 04,2701.24
08-09-2020 05,2650.83
08-09-2020 06,2626.67
08-09-2020 07,2490.00
08-09-2020 08,2619.40
08-09-2020 09,2796.45
08-09-2020 10,2901.46
08-09-2020 11,2998.56
08-09-2020 12,3099.27
08-09-2020 13,3205.68
08-09-2020 14,3326.44
08-09-2020 15,3458.33
08-09-2020 16,3530.00
08-09-2020 17,3539.76
08-09-2020 18,3504.09
08-09-2020 19,3422.50
08-09-2020 20,3480.00
08-09-2020 21,3435.19
08-09-2020 22,3334.19
08-09-2020 23,3215.45
08-09-2020 00,3183.22
09-09-2020 01,3058.42
09-09-2020 02,2905.35
09-09-2020 03,2774.28
09-09-2020 04,2677.95
09-09-2020 05,2643.71
09-09-2020 06,2614.76
09-09-2020 07,2480.00
09-09-2020 08,2609.55
09-09-2020 09,2786.05
09-09-2020 10,2886.13
09-09-2020 11,2969.24
09-09-2020 12,3073.79
09-09-2020 13,3198.63
09-09-2020 14,3299.09
09-09-2020 15,3405.03
09-09-2020 16,3462.20
09-09-2020 17,3480.00
09-09-2020 18,3435.83
09-09-2020 19,3354.87
09-09-2020 20,3410.00
09-09-2020 21,3358.14
09-09-2020 22,3272.21
09-09-2020 23,3221.18
09-09-2020 00,3165.58
10-09-2020 01,3023.68
10-09-2020 02,2901.43
10-09-2020 03,2793.73
10-09-2020 04,2695.34
10-09-2020 05,2649.12
10-09-2020 06,2629.54
10-09-2020 07,2480.00
10-09-2020 08,2612.03
10-09-2020 09,2770.34
10-09-2020 10,2866.64
10-09-2020 11,2945.68
10-09-2020 12,3042.85
10-09-2020 13,3140.46
10-09-2020 14,3219.62
10-09-2020 15,3313.51
10-09-2020 16,3424.79
10-09-2020 17,3450.00
10-09-2020 18,3405.16
10-09-2020 19,3311.70
10-09-2020 20,3350.00
10-09-2020 21,3275.33
10-09-2020 22,3164.02
10-09-2020 23,3132.71
10-09-2020 00,3104.21
11-09-2020 01,3018.15
11-09-2020 02,2925.12
11-09-2020 03,2814.59
11-09-2020 04,2687.83
11-09-2020 05,2620.60
11-09-2020 06,2561.44
11-09-2020 07,2407.27
11-09-2020 08,2281.11
11-09-2020 09,2200.00
11-09-2020 10,2282.26
11-09-2020 11,2360.24
11-09-2020 12,2483.78
11-09-2020 13,2575.41
11-09-2020 14,2661.28
11-09-2020 15,2788.02
11-09-2020 16,2892.61
11-09-2020 17,2980.00
11-09-2020 18,2995.79
11-09-2020 19,2932.88
11-09-2020 20,3015.00
11-09-2020 21,2996.28
11-09-2020 22,2937.87
11-09-2020 23,2933.69
11-09-2020 00,2924.68
12-09-2020 01,2839.89
12-09-2020 02,2760.99
12-09-2020 03,2641.30
12-09-2020 04,2540.98
12-09-2020 05,2472.35
12-09-2020 06,2437.72
12-09-2020 07,2250.00
12-09-2020 08,2348.73
12-09-2020 09,2432.68
12-09-2020 10,2496.22
12-09-2020 11,2570.07
12-09-2020 12,2660.31
12-09-2020 13,2751.09
12-09-2020 14,2821.26
12-09-2020 15,2929.00
12-09-2020 16,3056.51
12-09-2020 17,3130.00
12-09-2020 18,3113.38
12-09-2020 19,3032.52
12-09-2020 20,3060.00
12-09-2020 21,2960.36
12-09-2020 22,2874.25
12-09-2020 23,2844.76
12-09-2020 00,2776.97
13-09-2020 01,2654.67
13-09-2020 02,2553.86
13-09-2020 03,2447.99
13-09-2020 04,2368.40
13-09-2020 05,2321.94
13-09-2020 06,2313.97
13-09-2020 07,2220.00
13-09-2020 08,2325.38
13-09-2020 09,2472.96
13-09-2020 10,2560.29
13-09-2020 11,2609.56
13-09-2020 12,2661.17
13-09-2020 13,2731.79
13-09-2020 14,2797.35
13-09-2020 15,2881.54
13-09-2020 16,2965.76
13-09-2020 17,3010.00
13-09-2020 18,2990.99
13-09-2020 19,2917.98
13-09-2020 20,2980.00
13-09-2020 21,2909.89
13-09-2020 22,2820.14
13-09-2020 23,2769.90
13-09-2020 00,2680.65
14-09-2020 01,2563.28
14-09-2020 02,2438.93
14-09-2020 03,2344.10
14-09-2020 04,2274.65
14-09-2020 05,2239.68
14-09-2020 06,2241.92
14-09-2020 07,2145.00
14-09-2020 08,2264.98
14-09-2020 09,2361.79
14-09-2020 10,2426.36
14-09-2020 11,2477.05
14-09-2020 12,2558.58
14-09-2020 13,2650.84
14-09-2020 14,2729.04
14-09-2020 15,2841.79
14-09-2020 16,2910.44
14-09-2020 17,2980.00
14-09-2020 18,2960.35
14-09-2020 19,2948.73
14-09-2020 20,3010.00
14-09-2020 21,2935.42
14-09-2020 22,2855.14
14-09-2020 23,2831.13
14-09-2020 00,2751.54
15-09-2020 01,2630.21
15-09-2020 02,2500.25
15-09-2020 03,2390.50
15-09-2020 04,2320.79
15-09-2020 05,2281.41
15-09-2020 06,2285.35
15-09-2020 07,2170.00
15-09-2020 08,2308.72
15-09-2020 09,2440.88
15-09-2020 10,2501.36
15-09-2020 11,2594.25
15-09-2020 12,2670.11
15-09-2020 13,2817.94
15-09-2020 14,2884.90
15-09-2020 15,3003.35
15-09-2020 16,3095.15
15-09-2020 17,3130.00
15-09-2020 18,3101.63
15-09-2020 19,3069.82
15-09-2020 20,3090.00
15-09-2020 21,3047.98
15-09-2020 22,2974.80
15-09-2020 23,2926.11
15-09-2020 00,2849.25
16-09-2020 01,2716.11
16-09-2020 02,2592.66
16-09-2020 03,2464.15
16-09-2020 04,2381.58
16-09-2020 05,2363.22
16-09-2020 06,2354.52
16-09-2020 07,2250.00
16-09-2020 08,2372.82
16-09-2020 09,2537.77
16-09-2020 10,2616.49
16-09-2020 11,2695.54
16-09-2020 12,2778.77
16-09-2020 13,2887.55
16-09-2020 14,2992.87
16-09-2020 15,3111.43
16-09-2020 16,3185.76
16-09-2020 17,3200.00
16-09-2020 18,3172.55
16-09-2020 19,3141.70
16-09-2020 20,3180.00
16-09-2020 21,3096.73
16-09-2020 22,3021.68
16-09-2020 23,2976.15
16-09-2020 00,2895.77
17-09-2020 01,2744.23
17-09-2020 02,2626.78
17-09-2020 03,2501.32
17-09-2020 04,2409.06
17-09-2020 05,2346.94
17-09-2020 06,2317.98
17-09-2020 07,2205.00
17-09-2020 08,2328.54
17-09-2020 09,2505.27
17-09-2020 10,2591.61
17-09-2020 11,2651.38
17-09-2020 12,2734.94
17-09-2020 13,2804.65
17-09-2020 14,2896.04
17-09-2020 15,2981.18
17-09-2020 16,3028.98
17-09-2020 17,3050.00
17-09-2020 18,3055.82
17-09-2020 19,3005.38
17-09-2020 20,3050.00
17-09-2020 21,2953.73
17-09-2020 22,2886.95
17-09-2020 23,2822.63
17-09-2020 00,2775.11
18-09-2020 01,2651.72
18-09-2020 02,2548.77
18-09-2020 03,2421.34
18-09-2020 04,2322.58
18-09-2020 05,2264.47
18-09-2020 06,2218.61
18-09-2020 07,2101.04
18-09-2020 08,2004.70
18-09-2020 09,1930.00
18-09-2020 10,1988.00
18-09-2020 11,2027.72
18-09-2020 12,2084.20
18-09-2020 13,2165.40
18-09-2020 14,2261.14
18-09-2020 15,2358.48
18-09-2020 16,2455.44
18-09-2020 17,2548.94
18-09-2020 18,2570.00
18-09-2020 19,2596.29
18-09-2020 20,2660.00
18-09-2020 21,2631.97
18-09-2020 22,2615.32
18-09-2020 23,2620.09
18-09-2020 00,2617.19
19-09-2020 01,2531.98
19-09-2020 02,2443.94
19-09-2020 03,2352.31
19-09-2020 04,2255.24
19-09-2020 05,2208.53
19-09-2020 06,2202.22
19-09-2020 07,2060.00
19-09-2020 08,2159.63
19-09-2020 09,2252.42
19-09-2020 10,2346.99
19-09-2020 11,2431.97
19-09-2020 12,2523.10
19-09-2020 13,2595.58
19-09-2020 14,2694.90
19-09-2020 15,2815.83
19-09-2020 16,2905.63
19-09-2020 17,2957.14
19-09-2020 18,2950.00
19-09-2020 19,2922.40
19-09-2020 20,2960.00
19-09-2020 21,2915.49
19-09-2020 22,2851.32
19-09-2020 23,2819.24
19-09-2020 00,2776.04
20-09-2020 01,2631.75
20-09-2020 02,2528.41
20-09-2020 03,2428.58
20-09-2020 04,2347.12
20-09-2020 05,2287.73
20-09-2020 06,2278.82
20-09-2020 07,2180.00
20-09-2020 08,2309.05
20-09-2020 09,2494.40
20-09-2020 10,2572.91
20-09-2020 11,2626.29
20-09-2020 12,2713.35
20-09-2020 13,2776.92
20-09-2020 14,2860.97
20-09-2020 15,2979.84
20-09-2020 16,3039.02
20-09-2020 17,3040.00
20-09-2020 18,3045.18
20-09-2020 19,3050.00
20-09-2020 20,3066.22
20-09-2020 21,2984.90
20-09-2020 22,2909.26
20-09-2020 23,2856.52
20-09-2020 00,2785.97
21-09-2020 01,2647.97
21-09-2020 02,2546.05
21-09-2020 03,2423.43
21-09-2020 04,2342.23
21-09-2020 05,2283.53
21-09-2020 06,2273.65
21-09-2020 07,2190.00
21-09-2020 08,2306.78
21-09-2020 09,2443.27
21-09-2020 10,2513.28
21-09-2020 11,2553.35
21-09-2020 12,2621.65
21-09-2020 13,2659.20
21-09-2020 14,2744.74
21-09-2020 15,2849.75
21-09-2020 16,2910.65
21-09-2020 17,2930.91
21-09-2020 18,2920.00
21-09-2020 19,2930.00
21-09-2020 20,2943.66
21-09-2020 21,2862.77
21-09-2020 22,2785.88
21-09-2020 23,2723.25
21-09-2020 00,2635.75
22-09-2020 01,2489.28
22-09-2020 02,2375.80
22-09-2020 03,2280.69
22-09-2020 04,2209.04
22-09-2020 05,2173.03
22-09-2020 06,2149.47
22-09-2020 07,2080.00
22-09-2020 08,2194.20
22-09-2020 09,2313.35
22-09-2020 10,2364.78
22-09-2020 11,2407.49
22-09-2020 12,2462.66
22-09-2020 13,2509.49
22-09-2020 14,2597.93
22-09-2020 15,2701.34
22-09-2020 16,2744.57
22-09-2020 17,2810.00
22-09-2020 18,2813.00
22-09-2020 19,2860.00
22-09-2020 20,2859.17
22-09-2020 21,2761.48
22-09-2020 22,2678.97
22-09-2020 23,2621.86
22-09-2020 00,2547.88
23-09-2020 01,2402.25
23-09-2020 02,2285.29
23-09-2020 03,2196.44
23-09-2020 04,2138.92
23-09-2020 05,2104.15
23-09-2020 06,2035.00
23-09-2020 07,2106.95
23-09-2020 08,2163.02
23-09-2020 09,2285.28
23-09-2020 10,2323.27
23-09-2020 11,2375.74
23-09-2020 12,2417.04
23-09-2020 13,2454.78
23-09-2020 14,2528.81
23-09-2020 15,2609.76
23-09-2020 16,2664.54
23-09-2020 17,2700.00
23-09-2020 18,2714.57
23-09-2020 19,2780.00
23-09-2020 20,2775.61
23-09-2020 21,2695.03
23-09-2020 22,2617.82
23-09-2020 23,2551.87
23-09-2020 00,2448.42
24-09-2020 01,2308.48
24-09-2020 02,2195.18
24-09-2020 03,2086.95
24-09-2020 04,2027.74
24-09-2020 05,1940.00
24-09-2020 06,2002.15
24-09-2020 07,2006.86
24-09-2020 08,2069.96
24-09-2020 09,2169.46
24-09-2020 10,2200.33
24-09-2020 11,2242.05
24-09-2020 12,2301.83
24-09-2020 13,2332.75
24-09-2020 14,2372.11
24-09-2020 15,2427.77
24-09-2020 16,2477.28
24-09-2020 17,2535.00
24-09-2020 18,2549.43
24-09-2020 19,2660.00
24-09-2020 20,2656.29
24-09-2020 21,2563.53
24-09-2020 22,2464.74
24-09-2020 23,2401.24
24-09-2020 00,2333.43
25-09-2020 01,2214.22
25-09-2020 02,2091.10
25-09-2020 03,1990.14
25-09-2020 04,1923.75
25-09-2020 05,1892.27
25-09-2020 06,1883.24
25-09-2020 07,1797.80
25-09-2020 08,1690.75
25-09-2020 09,1620.00
25-09-2020 10,1669.17
25-09-2020 11,1698.81
25-09-2020 12,1758.57
25-09-2020 13,1822.45
25-09-2020 14,1877.18
25-09-2020 15,1927.63
25-09-2020 16,2003.22
25-09-2020 17,2190.00
25-09-2020 18,2182.72
25-09-2020 19,2400.00
25-09-2020 20,2390.00
25-09-2020 21,2354.01
25-09-2020 22,2330.46
25-09-2020 23,2314.79
25-09-2020 00,2254.03
26-09-2020 01,2132.34
26-09-2020 02,2021.04
26-09-2020 03,1915.37
26-09-2020 04,1868.10
26-09-2020 05,1849.72
26-09-2020 06,1859.44
26-09-2020 07,1760.00
26-09-2020 08,1852.37
26-09-2020 09,1942.39
26-09-2020 10,2038.19
26-09-2020 11,2101.87
26-09-2020 12,2131.44
26-09-2020 13,2166.28
26-09-2020 14,2215.94
26-09-2020 15,2292.34
26-09-2020 16,2355.49
26-09-2020 17,2470.00
26-09-2020 18,2474.30
26-09-2020 19,2630.00
26-09-2020 20,2610.00
26-09-2020 21,2542.65
26-09-2020 22,2453.18
26-09-2020 23,2395.83
26-09-2020 00,2300.54
27-09-2020 01,2147.53
27-09-2020 02,2035.57
27-09-2020 03,1946.87
27-09-2020 04,1887.08
27-09-2020 05,1810.00
27-09-2020 06,1879.45
27-09-2020 07,1894.48
27-09-2020 08,1961.86
27-09-2020 09,2073.83
27-09-2020 10,2146.86
27-09-2020 11,2203.52
27-09-2020 12,2267.36
27-09-2020 13,2312.26
27-09-2020 14,2375.05
27-09-2020 15,2452.67
27-09-2020 16,2520.38
27-09-2020 17,2590.00
27-09-2020 18,2603.80
27-09-2020 19,2740.00
27-09-2020 20,2719.99
27-09-2020 21,2639.90
27-09-2020 22,2563.84
27-09-2020 23,2506.42
27-09-2020 00,2429.58
28-09-2020 01,2288.93
28-09-2020 02,2179.18
28-09-2020 03,2081.08
28-09-2020 04,2028.81
28-09-2020 05,1940.00
28-09-2020 06,2008.72
28-09-2020 07,2004.40
28-09-2020 08,2052.74
28-09-2020 09,2198.96
28-09-2020 10,2274.14
28-09-2020 11,2322.88
28-09-2020 12,2367.76
28-09-2020 13,2420.94
28-09-2020 14,2496.56
28-09-2020 15,2570.25
28-09-2020 16,2614.12
28-09-2020 17,2690.00
28-09-2020 18,2703.07
28-09-2020 19,2810.00
28-09-2020 20,2764.86
28-09-2020 21,2663.82
28-09-2020 22,2590.28
28-09-2020 23,2539.46
28-09-2020 00,2461.44
29-09-2020 01,2315.78
29-09-2020 02,2206.89
29-09-2020 03,2105.23
29-09-2020 04,2035.87
29-09-2020 05,1940.00
29-09-2020 06,2015.57
29-09-2020 07,2020.31
29-09-2020 08,2075.02
29-09-2020 09,2212.67
29-09-2020 10,2286.59
29-09-2020 11,2353.74
29-09-2020 12,2399.28
29-09-2020 13,2457.45
29-09-2020 14,2541.35
29-09-2020 15,2639.06
29-09-2020 16,2690.00
29-09-2020 17,2730.32
29-09-2020 18,2769.58
29-09-2020 19,2860.00
29-09-2020 20,2820.68
29-09-2020 21,2701.15
29-09-2020 22,2612.25
29-09-2020 23,2560.23
29-09-2020 00,2492.22
30-09-2020 01,2367.14
30-09-2020 02,2266.84
30-09-2020 03,2171.30
30-09-2020 04,2104.01
30-09-2020 05,1990.00
30-09-2020 06,2062.15
30-09-2020 07,2063.42
30-09-2020 08,2110.26
30-09-2020 09,2233.26
30-09-2020 10,2317.10
30-09-2020 11,2382.41
30-09-2020 12,2431.01
30-09-2020 13,2479.32
30-09-2020 14,2557.84
30-09-2020 15,2630.88
30-09-2020 16,2725.00
30-09-2020 17,2761.53
30-09-2020 18,2763.36
30-09-2020 19,2880.00
30-09-2020 20,2848.96
30-09-2020 21,2746.21
30-09-2020 22,2675.10
30-09-2020 23,2619.63
30-09-2020 00,2519.41
01-10-2020 01,2365.68
01-10-2020 02,2249.10
01-10-2020 03,2138.52
01-10-2020 04,2061.79
01-10-2020 05,2026.41
01-10-2020 06,2028.62
01-10-2020 07,1950.00
01-10-2020 08,2046.46
01-10-2020 09,2160.78
01-10-2020 10,2218.80
01-10-2020 11,2251.69
01-10-2020 12,2295.57
01-10-2020 13,2361.49
01-10-2020 14,2431.74
01-10-2020 15,2495.12
01-10-2020 16,2530.00
01-10-2020 17,2584.73
01-10-2020 18,2595.09
01-10-2020 19,2720.00
01-10-2020 20,2703.69
01-10-2020 21,2601.41
01-10-2020 22,2518.18
01-10-2020 23,2437.90
01-10-2020 00,2361.31
02-10-2020 01,2240.55
02-10-2020 02,2131.12
02-10-2020 03,2034.51
02-10-2020 04,1942.26
02-10-2020 05,1889.47
02-10-2020 06,1876.76
02-10-2020 07,1798.15
02-10-2020 08,1686.93
02-10-2020 09,1610.00
02-10-2020 10,1662.80
02-10-2020 11,1724.66
02-10-2020 12,1817.73
02-10-2020 13,1877.89
02-10-2020 14,1873.07
02-10-2020 15,1920.79
02-10-2020 16,2030.00
02-10-2020 17,2096.63
02-10-2020 18,2177.45
02-10-2020 19,2400.00
02-10-2020 20,2383.07
02-10-2020 21,2312.86
02-10-2020 22,2296.01
02-10-2020 23,2259.78
02-10-2020 00,2198.37
03-10-2020 01,2077.49
03-10-2020 02,1980.87
03-10-2020 03,1888.35
03-10-2020 04,1833.55
03-10-2020 05,1804.77
03-10-2020 06,1822.68
03-10-2020 07,1700.00
03-10-2020 08,1780.05
03-10-2020 09,1785.98
03-10-2020 10,1869.08
03-10-2020 11,1984.96
03-10-2020 12,2041.34
03-10-2020 13,2073.20
03-10-2020 14,2115.49
03-10-2020 15,2193.57
03-10-2020 16,2310.00
03-10-2020 17,2359.68
03-10-2020 18,2415.18
03-10-2020 19,2590.00
03-10-2020 20,2572.93
03-10-2020 21,2481.13
03-10-2020 22,2428.56
03-10-2020 23,2332.23
03-10-2020 00,2210.37
04-10-2020 01,2074.32
04-10-2020 02,1955.64
04-10-2020 03,1875.67
04-10-2020 04,1825.72
04-10-2020 05,1740.00
04-10-2020 06,1819.82
04-10-2020 07,1839.61
04-10-2020 08,1889.09
04-10-2020 09,1978.73
04-10-2020 10,2008.60
04-10-2020 11,2043.83
04-10-2020 12,2077.69
04-10-2020 13,2121.97
04-10-2020 14,2149.73
04-10-2020 15,2204.50
04-10-2020 16,2275.00
04-10-2020 17,2333.75
04-10-2020 18,2369.03
04-10-2020 19,2560.00
04-10-2020 20,2537.20
04-10-2020 21,2447.37
04-10-2020 22,2386.37
04-10-2020 23,2304.50
04-10-2020 00,2184.89
05-10-2020 01,2043.54
05-10-2020 02,1920.81
05-10-2020 03,1847.72
05-10-2020 04,1800.19
05-10-2020 05,1740.00
05-10-2020 06,1816.22
05-10-2020 07,1839.76
05-10-2020 08,1885.16
05-10-2020 09,1959.15
05-10-2020 10,2004.44
05-10-2020 11,2044.83
05-10-2020 12,2095.27
05-10-2020 13,2152.47
05-10-2020 14,2199.34
05-10-2020 15,2259.09
05-10-2020 16,2330.00
05-10-2020 17,2363.09
05-10-2020 18,2425.74
05-10-2020 19,2590.00
05-10-2020 20,2571.64
05-10-2020 21,2476.86
05-10-2020 22,2427.79
05-10-2020 23,2323.00
05-10-2020 00,2220.71
06-10-2020 01,2070.49
06-10-2020 02,1953.83
06-10-2020 03,1860.19
06-10-2020 04,1810.66
06-10-2020 05,1730.00
06-10-2020 06,1821.24
